protein,log2FC,p_value,mean_tumor,mean_normal,q_value,significant
LZIC,-0.19799064716471645,0.03514744544365308,0.21372281818181818,0.41171346534653464,0.042438339767912,False
LZTFL1,-1.0379195490549056,2.757264484831849e-16,-0.15114172727272726,0.8867778217821782,7.335798988908816e-16,True
LZTR1,-0.4936620801080107,6.460335538309213e-09,0.05792445454545456,0.5515865346534653,1.200045982656154e-08,False
LZTS1,0.2083323429342935,0.2655367030216614,-0.0010951818181818122,-0.2094275247524753,0.2916260201386079,False
LZTS2,-0.26283885598559853,0.0031663998979003533,-0.0009917272727272763,0.26184712871287125,0.0041622767041251405,False
LZTS3,1.1165107947794781,4.842604742853676e-09,0.2845266363636364,-0.8319841584158417,9.062439693252537e-09,True
M6PR,0.5302165355535553,2.264305784574929e-05,0.3073755454545454,-0.2228409900990099,3.448478465148735e-05,True
MACC1,2.041551540054005,1.399038101838e-19,0.4339382727272728,-1.6076132673267325,4.3361096493979055e-19,True
MACF1,-1.6255995850585059,2.085140837874682e-30,-0.5457435454545455,1.0798560396039603,1.1107563860687341e-29,True
MACO1,1.5660869405940596,1.7787088226796626e-32,0.6471410000000002,-0.9189459405940594,1.0625503392553228e-31,True
MACROD1,-0.4936823033303329,0.000437202307969833,-0.19987081818181812,0.2938114851485148,0.0006145682862435614,False
MACROD2,-2.396696182718272,1.934024294979349e-22,-0.9829817272727274,1.4137144554455445,6.977398306830259e-22,True
MAD2L1,1.2870708019801977,4.323173916821732e-16,0.26251100000000005,-1.0245598019801978,1.1384556747580758e-15,True
MAD2L1BP,0.21179880378037796,0.11538326603489124,0.23271009090909084,0.02091128712871287,0.13219499010670568,False
MAD2L2,0.7847808505850585,1.279135941023967e-07,0.3018604545454546,-0.4829203960396039,2.2064748270717005e-07,True
MADD,0.1009449693969397,0.22170934261645928,0.19225645454545456,0.09131148514851486,0.2462118874612285,False
MAEA,0.22483758865886588,0.003810401517612873,0.23968372727272727,0.014846138613861373,0.004972534912800066,False
MAF1,0.3970562115211521,1.4403113952702523e-05,0.33971918181818184,-0.0573370297029703,2.2240719151164394e-05,False
MAFF,0.5771720711071108,3.395041685662778e-05,0.26823009090909095,-0.3089419801980198,5.117490593926556e-05,True
MAFG,-0.4222287821782178,0.00798304959830208,-0.13596699999999998,0.2862617821782178,0.010167243249679582,False
MAFK,0.4992876966696672,0.0248532813676625,-0.1049008181818181,-0.6041885148514853,0.030397107486957873,False
MAGED1,3.0901208199819985,1.0879498588098804e-45,0.775571909090909,-2.3145489108910895,1.3452810041708703e-44,True
MAGED2,1.736108497749775,1.6968135174764115e-31,0.5483546363636363,-1.1877538613861385,9.61863529562341e-31,True
MAGI1,-1.9798520783078306,2.795187765029041e-45,-0.7207544545454545,1.259097623762376,3.3479124723923746e-44,True
MAGI2,-1.6386738496849684,2.6739662243994455e-23,-0.6691879090909092,0.9694859405940593,1.0069302397679331e-22,True
MAGI3,-2.106065489648965,6.089762335212867e-36,-0.8440817272727275,1.2619837623762378,4.322146561482679e-35,True
MAGIX,-2.010387887488749,7.292604305944563e-31,-0.7781948181818182,1.2321930693069307,3.959909027562389e-30,True
MAGOHB,0.809312098109811,1.1162580616758025e-27,0.4534364545454545,-0.3558756435643565,5.2081131264697996e-27,True
MAGT1,0.5138513960396038,0.00014038723607030142,0.156651,-0.35720039603960385,0.00020382305027028097,True
MAIP1,1.350865914491449,1.170303252026311e-19,0.5481991818181818,-0.8026667326732672,3.642554562713781e-19,True
MAK16,2.1135801269126917,2.3352254072142254e-43,0.728961909090909,-1.3846182178217825,2.516034056124943e-42,True
MAL2,-1.063933228622862,2.728631434361824e-07,-0.4527015454545454,0.6112316831683167,4.628201078965525e-07,True
MALSU1,2.647051721872187,1.0995890134691742e-45,0.8524584545454543,-1.794593267326733,1.3579141943825014e-44,True
MALT1,0.5088922151215122,1.7731175958101848e-08,0.22053736363636364,-0.2883548514851485,3.2093630204027345e-08,True
MAMDC2,-2.3704077848784886,1.3272993019434365e-24,-1.0123626363636367,1.3580451485148517,5.341652249726832e-24,True
MAML1,0.9807733168316831,3.006618957066873e-14,0.39742500000000003,-0.5833483168316831,7.299385697904468e-14,True
MAML2,-1.0936141233123313,2.8002950333929125e-19,-0.44041372727272726,0.6532003960396041,8.592612146823769e-19,True
MAML3,1.2688783483348336,2.3243280425869097e-11,0.21430409090909094,-1.0545742574257426,4.9175610581858686e-11,True
MAN1A1,-0.8996519162916291,3.5524353456943446e-14,-0.2670562727272727,0.6325956435643564,8.596083095056581e-14,True
MAN1A2,0.4546828181818182,4.51486998794977e-05,0.22204281818181823,-0.23263999999999999,6.746861131021996e-05,False
MAN1B1,0.4637060675067507,0.00035821416660286517,0.12468190909090912,-0.33902415841584155,0.0005071203372965966,False
MAN2A1,0.9269480657065706,1.240473609792167e-11,0.31213281818181815,-0.6148152475247525,2.6580384015883337e-11,True
MAN2A2,-0.37688125562556263,0.011135763242561665,-0.14441590909090915,0.2324653465346535,0.014029562612312743,False
MAN2B1,0.7585760945094508,9.382119577747153e-12,0.4241182727272727,-0.3344578217821782,2.0226222558530788e-11,True
MAN2B2,-0.8026209441944194,6.418912464535283e-10,-0.18973718181818183,0.6128837623762377,1.2561487984102874e-09,True
MAN2C1,-1.6515977488748876,7.035387897293729e-53,-0.48203081818181825,1.1695669306930694,1.428932188671616e-51,True
MANBA,0.5198566435643563,0.010751112803721498,0.12928099999999998,-0.39057564356435637,0.01355747989753308,True
MANBAL,0.523008287128713,0.0037356180499438403,0.546977,0.02396871287128713,0.0048809485224149875,True
MANEA,0.40174963726372637,0.009433530820916252,0.16215518181818184,-0.23959445544554456,0.011944884628792484,False
MANF,2.6187870756075613,3.775465084965748e-39,0.9356728181818181,-1.683114257425743,3.2093134195087294e-38,True
MAOA,-1.2726725283528353,1.1022864212440345e-07,-0.6672471818181818,0.6054253465346534,1.9076189588824426e-07,True
MAOB,-3.0011703771377136,4.3558453248167085e-35,-1.3347935454545456,1.666376831683168,2.9594946242491317e-34,True
MAP1A,-0.16629822592259225,0.27855576064460047,-0.0635699090909091,0.10272831683168317,0.3052935924155128,False
MAP1B,0.17591482538253828,0.4608088599101731,-0.13796081818181816,-0.31387564356435643,0.4897440855825554,False
MAP1LC3A,-1.1272460927092711,3.0488498349253366e-10,-0.43265718181818186,0.6945889108910893,6.063400109207763e-10,True
MAP1LC3B,0.03516558145814577,0.8150168140508028,0.2265473636363636,0.19138178217821783,0.8311238657118859,False
MAP1S,-0.13327714581458142,0.0669049118378312,0.13280463636363635,0.26608178217821776,0.07859639286290139,False
MAP2,-2.1077442475247525,6.024521421055572e-12,-1.4032090000000002,0.7045352475247524,1.3082366124976454e-11,True
MAP2.1,-2.099558756975698,2.3075920620736966e-19,-1.1566017272727276,0.9429570297029706,7.108187745903682e-19,True
MAP2K1,0.22966963186318629,0.0030079891472309783,0.22630190909090905,-0.003367722772277233,0.003958950006820201,False
MAP2K3,-0.06269397749774971,0.4586830747874832,0.20620463636363637,0.2688986138613861,0.487647692607341,False
MAP2K4,-0.015521169216921704,0.8205997320800881,0.14067645454545452,0.15619762376237623,0.8365490220457625,False
